102668,1736340480,BTC,1244,45872,0.5355,-nan,-nan,nan,-1380.9380,99999,0.4536,-640.47
102669,1736340540,BTC,1244,45872,0.5355,-nan,-nan,nan,-1380.9780,100000,0.4536,-640.49
102670,1736340600,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.0181,100001,0.4536,-640.51
102671,1736340660,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.0581,100002,0.4536,-640.53
102672,1736340720,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.0981,100003,0.4536,-640.55
102673,1736340780,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.0781,100004,0.4536,-640.54
102674,1736340840,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.0581,100005,0.4536,-640.53
102675,1736340900,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.0981,100006,0.4536,-640.55
102676,1736340960,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.1382,100007,0.4536,-640.57
102677,1736341020,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.1782,100008,0.4536,-640.59
102678,1736341080,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.2183,100009,0.4536,-640.61
102679,1736341140,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.1982,100010,0.4536,-640.60
102680,1736341200,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.2383,100011,0.4536,-640.62
102681,1736341260,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.2783,100012,0.4536,-640.64
102682,1736341320,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.3184,100013,0.4536,-640.66
102683,1736341380,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.3584,100014,0.4536,-640.68
102684,1736341440,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.3984,100015,0.4536,-640.70
102685,1736341500,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.3784,100016,0.4536,-640.69
102686,1736341560,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4185,100017,0.4536,-640.71
102687,1736341620,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4585,100018,0.4536,-640.73
102688,1736341680,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4385,100019,0.4536,-640.72
102689,1736341740,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4185,100020,0.4536,-640.71
102690,1736341800,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4585,100021,0.4536,-640.73
102691,1736341860,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4385,100022,0.4536,-640.72
102692,1736341920,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4785,100023,0.4536,-640.74
102693,1736341980,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.5186,100024,0.4536,-640.76
102694,1736342040,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.4985,100025,0.4536,-640.75
102695,1736342100,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.5386,100026,0.4536,-640.77
102696,1736342160,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.5186,100027,0.4536,-640.76
102697,1736342220,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.5586,100028,0.4536,-640.78
102698,1736342280,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.5986,100029,0.4536,-640.80
102699,1736342340,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.6387,100030,0.4536,-640.82
102700,1736342400,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.6787,100031,0.4536,-640.84
102701,1736342460,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.6587,100032,0.4536,-640.83
102702,1736342520,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.6387,100033,0.4536,-640.82
102703,1736342580,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.6787,100034,0.4536,-640.84
102704,1736342640,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.7188,100035,0.4536,-640.86
102705,1736342700,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.7588,100036,0.4536,-640.88
102706,1736342760,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.7988,100037,0.4536,-640.90
102707,1736342820,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8389,100038,0.4536,-640.92
102708,1736342880,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100039,0.4536,-640.94
102709,1736342940,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8589,100040,0.4536,-640.93
102710,1736343000,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8989,100041,0.4536,-640.95
102711,1736343060,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100042,0.4536,-640.94
102712,1736343120,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8589,100043,0.4536,-640.93
102713,1736343180,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8389,100044,0.4536,-640.92
102714,1736343240,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100045,0.4536,-640.94
102715,1736343300,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8589,100046,0.4536,-640.93
102716,1736343360,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8989,100047,0.4536,-640.95
102717,1736343420,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100048,0.4536,-640.94
102718,1736343480,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.9189,100049,0.4536,-640.96
102719,1736343540,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8989,100050,0.4536,-640.95
102720,1736343600,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100051,0.4536,-640.94
102721,1736343660,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8589,100052,0.4536,-640.93
102722,1736343720,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8389,100053,0.4536,-640.92
102723,1736343780,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8188,100054,0.4536,-640.91
102724,1736343840,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8589,100055,0.4536,-640.93
102725,1736343900,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8989,100056,0.4536,-640.95
102726,1736343960,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100057,0.4536,-640.94
102727,1736344020,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8589,100058,0.4536,-640.93
102728,1736344080,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8389,100059,0.4536,-640.92
102729,1736344140,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8789,100060,0.4536,-640.94
102730,1736344200,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.9189,100061,0.4536,-640.96
102731,1736344260,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.8989,100062,0.4536,-640.95
102732,1736344320,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.9390,100063,0.4536,-640.97
102733,1736344380,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.9189,100064,0.4536,-640.96
102734,1736344440,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.9590,100065,0.4536,-640.98
102735,1736344500,BTC,1244,45872,0.5355,-nan,-nan,nan,-1381.9990,100066,0.4536,-641.00
102736,1736344560,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0391,100067,0.4536,-641.02
102737,1736344620,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0190,100068,0.4536,-641.01
102738,1736344680,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0591,100069,0.4536,-641.03
102739,1736344740,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0391,100070,0.4536,-641.02
102740,1736344800,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0791,100071,0.4536,-641.04
102741,1736344860,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1191,100072,0.4536,-641.06
102742,1736344920,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0991,100073,0.4536,-641.05
102743,1736344980,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1392,100074,0.4536,-641.07
102744,1736345040,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1792,100075,0.4536,-641.09
102745,1736345100,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1592,100076,0.4536,-641.08
102746,1736345160,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1392,100077,0.4536,-641.07
102747,1736345220,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1191,100078,0.4536,-641.06
102748,1736345280,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0991,100079,0.4536,-641.05
102749,1736345340,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0791,100080,0.4536,-641.04
102750,1736345400,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1191,100081,0.4536,-641.06
102751,1736345460,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0991,100082,0.4536,-641.05
102752,1736345520,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0791,100083,0.4536,-641.04
102753,1736345580,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0591,100084,0.4536,-641.03
102754,1736345640,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0391,100085,0.4536,-641.02
102755,1736345700,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.0791,100086,0.4536,-641.04
102756,1736345760,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1191,100087,0.4536,-641.06
102757,1736345820,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1592,100088,0.4536,-641.08
102758,1736345880,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1392,100089,0.4536,-641.07
102759,1736345940,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1792,100090,0.4536,-641.09
102760,1736346000,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2192,100091,0.4536,-641.11
102761,1736346060,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1992,100092,0.4536,-641.10
102762,1736346120,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.1792,100093,0.4536,-641.09
102763,1736346180,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2192,100094,0.4536,-641.11
102764,1736346240,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2593,100095,0.4536,-641.13
102765,1736346300,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2993,100096,0.4536,-641.15
102766,1736346360,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2793,100097,0.4536,-641.14
102767,1736346420,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3193,100098,0.4536,-641.16
102768,1736346480,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3594,100099,0.4536,-641.18
102769,1736346540,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3394,100100,0.4536,-641.17
102770,1736346600,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3193,100101,0.4536,-641.16
102771,1736346660,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3594,100102,0.4536,-641.18
102772,1736346720,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3394,100103,0.4536,-641.17
102773,1736346780,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3193,100104,0.4536,-641.16
102774,1736346840,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2993,100105,0.4536,-641.15
102775,1736346900,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2793,100106,0.4536,-641.14
102776,1736346960,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3193,100107,0.4536,-641.16
102777,1736347020,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2993,100108,0.4536,-641.15
102778,1736347080,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2793,100109,0.4536,-641.14
102779,1736347140,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2593,100110,0.4537,-641.13
102780,1736347200,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2993,100111,0.4536,-641.15
102781,1736347260,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2793,100112,0.4537,-641.14
102782,1736347320,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2593,100113,0.4537,-641.13
102783,1736347380,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2393,100114,0.4537,-641.12
102784,1736347440,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.2793,100115,0.4537,-641.14
102785,1736347500,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3193,100116,0.4537,-641.16
102786,1736347560,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3594,100117,0.4537,-641.18
102787,1736347620,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3994,100118,0.4536,-641.20
102788,1736347680,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.3794,100119,0.4537,-641.19
102789,1736347740,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.4194,100120,0.4536,-641.21
102790,1736347800,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.4595,100121,0.4536,-641.23
102791,1736347860,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.4995,100122,0.4536,-641.25
102792,1736347920,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.4795,100123,0.4536,-641.24
102793,1736347980,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5195,100124,0.4536,-641.26
102794,1736348040,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5596,100125,0.4536,-641.28
102795,1736348100,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5996,100126,0.4536,-641.30
102796,1736348160,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5796,100127,0.4536,-641.29
102797,1736348220,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5596,100128,0.4536,-641.28
102798,1736348280,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5996,100129,0.4536,-641.30
102799,1736348340,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.6396,100130,0.4536,-641.32
102800,1736348400,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.6196,100131,0.4536,-641.31
102801,1736348460,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.5996,100132,0.4536,-641.30
102802,1736348520,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.6396,100133,0.4536,-641.32
102803,1736348580,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.6797,100134,0.4536,-641.34
102804,1736348640,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7197,100135,0.4536,-641.36
102805,1736348700,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.6997,100136,0.4536,-641.35
102806,1736348760,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7397,100137,0.4536,-641.37
102807,1736348820,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7197,100138,0.4536,-641.36
102808,1736348880,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.6997,100139,0.4536,-641.35
102809,1736348940,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7397,100140,0.4536,-641.37
102810,1736349000,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7798,100141,0.4536,-641.39
102811,1736349060,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.8198,100142,0.4536,-641.41
102812,1736349120,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7998,100143,0.4536,-641.40
102813,1736349180,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7798,100144,0.4536,-641.39
102814,1736349240,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7598,100145,0.4536,-641.38
102815,1736349300,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7397,100146,0.4537,-641.37
102816,1736349360,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.7798,100147,0.4536,-641.39
102817,1736349420,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.8198,100148,0.4536,-641.41
102818,1736349480,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.8599,100149,0.4536,-641.43
102819,1736349540,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.8999,100150,0.4536,-641.45
102820,1736349600,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.8799,100151,0.4536,-641.44
102821,1736349660,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9199,100152,0.4536,-641.46
102822,1736349720,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.8999,100153,0.4536,-641.45
102823,1736349780,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9399,100154,0.4536,-641.47
102824,1736349840,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9800,100155,0.4536,-641.49
102825,1736349900,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9600,100156,0.4536,-641.48
102826,1736349960,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9399,100157,0.4536,-641.47
102827,1736350020,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9199,100158,0.4536,-641.46
102828,1736350080,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9600,100159,0.4536,-641.48
102829,1736350140,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9399,100160,0.4536,-641.47
102830,1736350200,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9800,100161,0.4536,-641.49
102831,1736350260,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9600,100162,0.4536,-641.48
102832,1736350320,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9399,100163,0.4537,-641.47
102833,1736350380,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9800,100164,0.4536,-641.49
102834,1736350440,BTC,1244,45872,0.5355,-nan,-nan,nan,-1382.9600,100165,0.4537,-641.48
102835,1736350500,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.0000,100166,0.4537,-641.50
102836,1736350560,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.0400,100167,0.4536,-641.52
102837,1736350620,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.0801,100168,0.4536,-641.54
102838,1736350680,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.1201,100169,0.4536,-641.56
102839,1736350740,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.1001,100170,0.4536,-641.55
102840,1736350800,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.1401,100171,0.4536,-641.57
102841,1736350860,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.1802,100172,0.4536,-641.59
102842,1736350920,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.1602,100173,0.4536,-641.58
102843,1736350980,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2002,100174,0.4536,-641.60
102844,1736351040,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.1802,100175,0.4536,-641.59
102845,1736351100,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2202,100176,0.4536,-641.61
102846,1736351160,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2603,100177,0.4536,-641.63
102847,1736351220,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2402,100178,0.4536,-641.62
102848,1736351280,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2803,100179,0.4536,-641.64
102849,1736351340,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2603,100180,0.4536,-641.63
102850,1736351400,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2402,100181,0.4536,-641.62
102851,1736351460,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2202,100182,0.4536,-641.61
102852,1736351520,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2603,100183,0.4536,-641.63
102853,1736351580,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2402,100184,0.4536,-641.62
102854,1736351640,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2803,100185,0.4536,-641.64
102855,1736351700,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2603,100186,0.4536,-641.63
102856,1736351760,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2402,100187,0.4537,-641.62
102857,1736351820,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2803,100188,0.4537,-641.64
102858,1736351880,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2603,100189,0.4537,-641.63
102859,1736351940,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3003,100190,0.4537,-641.65
102860,1736352000,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2803,100191,0.4537,-641.64
102861,1736352060,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2603,100192,0.4537,-641.63
102862,1736352120,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3003,100193,0.4537,-641.65
102863,1736352180,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3403,100194,0.4537,-641.67
102864,1736352240,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3203,100195,0.4537,-641.66
102865,1736352300,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3003,100196,0.4537,-641.65
102866,1736352360,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.2803,100197,0.4537,-641.64
102867,1736352420,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3203,100198,0.4537,-641.66
102868,1736352480,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.3604,100199,0.4537,-641.68
102869,1736352540,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.4004,100200,0.4537,-641.70
102870,1736352600,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.4404,100201,0.4537,-641.72
102871,1736352660,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.4805,100202,0.4536,-641.74
102872,1736352720,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.4604,100203,0.4537,-641.73
102873,1736352780,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.5005,100204,0.4536,-641.75
102874,1736352840,BTC,1244,45872,0.5355,-nan,-nan,nan,-1383.5405,100205,0.4536,-641.77
