12289183,1736217420,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61685,0.4639,-372.66
12289185,1736227680,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61686,0.4639,-372.68
12289185,1736217240,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61687,0.4639,-372.67
12289186,1736217480,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61688,0.4639,-372.69
12289188,1736227740,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61689,0.4639,-372.71
12289188,1736217360,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61690,0.4639,-372.70
12289189,1736217540,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61691,0.4639,-372.69
12289191,1736227860,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61692,0.4639,-372.71
12289191,1736217420,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61693,0.4639,-372.70
12289192,1736217600,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61694,0.4639,-372.72
12289194,1736227920,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61695,0.4639,-372.71
12289194,1736217480,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61696,0.4639,-372.70
12289195,1736217660,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61697,0.4639,-372.72
12289197,1736227980,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61698,0.4639,-372.71
12289198,1736217720,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61699,0.4639,-372.73
12289198,1736217540,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61699,0.4639,-372.73
12289200,1736228040,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61701,0.4639,-372.74
12289201,1736217780,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61702,0.4639,-372.73
12289201,1736217600,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61702,0.4639,-372.73
12289202,1736228160,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61704,0.4639,-372.71
12289203,1736217840,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61705,0.4639,-372.73
12289203,1736217660,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61705,0.4639,-372.73
12289204,1736228220,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61707,0.4639,-372.74
12289205,1736217900,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61708,0.4639,-372.73
12289205,1736217720,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61708,0.4639,-372.73
12289207,1736228340,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61710,0.4639,-372.74
12289208,1736217960,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61711,0.4639,-372.76
12289208,1736217780,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61711,0.4639,-372.76
12289209,1736228460,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61713,0.4639,-372.74
12289210,1736217840,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61714,0.4639,-372.73
12289210,1736218020,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61714,0.4639,-372.73
12289210,1736228520,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61716,0.4639,-372.74
12289213,1736217900,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61717,0.4639,-372.73
12289213,1736218080,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61717,0.4639,-372.73
12289213,1736228580,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61719,0.4639,-372.77
12289216,1736218140,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61720,0.4639,-372.79
12289216,1736217960,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61720,0.4639,-372.79
12289218,1736228640,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61722,0.4639,-372.79
12289219,1736218200,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61723,0.4639,-372.81
12289219,1736218020,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61723,0.4639,-372.81
12289221,1736228700,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61725,0.4639,-372.79
12289221,1736218260,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61726,0.4639,-372.81
12289221,1736218080,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61726,0.4639,-372.81
12289223,1736228760,BTC,323,114587,0.9967,0.5000,102205.0000,-nan,0.0000,61728,0.4639,-372.82
